Date,open,high,low,code,close,pctChg,volume,amount,turn
1993-08-31,895.7600,909.7200,893.9900,sh.000001,895.68,-0.399216,16909200,176446048.0000,0.005842
1993-09-01,898.0100,900.1800,886.5700,sh.000001,893.97,-0.190919,24555300,191908080.0000,0.008484
1993-09-02,894.2700,901.3900,893.0000,sh.000001,901.39,0.830010,17155500,147371232.0000,0.005927
1993-09-03,907.8900,926.1100,905.7100,sh.000001,922.69,2.363016,32316800,398265408.0000,0.011130
1993-09-06,940.4600,947.5300,933.7400,sh.000001,947.53,2.692131,49780900,649253888.0000,0.017013
1993-09-07,947.1200,947.1200,908.2900,sh.000001,909.04,-4.062146,34594400,451367168.0000,0.011823
1993-09-08,907.9800,918.2600,896.5600,sh.000001,909.13,0.009904,26397800,313453600.0000,0.009021
1993-09-09,911.9500,914.7900,900.8200,sh.000001,901.66,-0.821668,23705200,324868160.0000,0.008101
1993-09-10,887.8300,908.9100,887.6500,sh.000001,903.56,0.210725,17150400,185086016.0000,0.005845
1993-09-13,895.6200,895.6200,873.5500,sh.000001,879.24,-2.691576,29506100,340126528.0000,0.010036
1993-09-14,875.1400,879.9300,865.6100,sh.000001,876.62,-0.297984,13893600,159394192.0000,0.004726
1993-09-15,876.3800,903.2400,876.2500,sh.000001,880.78,0.474554,10019100,112045392.0000,0.003408
1993-09-16,885.0200,885.7900,874.3500,sh.000001,875.08,-0.647155,11453800,116415504.0000,0.003896
1993-09-17,874.5100,883.1700,868.7400,sh.000001,881.41,0.723357,14235900,169477760.0000,0.004733
1993-09-20,875.9700,878.2300,865.7400,sh.000001,875.0,-0.727241,17712200,173295872.0000,0.005887
1993-09-21,875.1300,896.6800,875.1300,sh.000001,890.23,1.740569,26600000,293478272.0000,0.008841
1993-09-22,891.0500,892.3200,881.0400,sh.000001,881.24,-1.009850,17943200,165165040.0000,0.005964
1993-09-23,882.6800,888.8200,881.6800,sh.000001,884.02,0.315468,17234900,163735312.0000,0.005728
1993-09-24,873.1600,915.0600,864.3800,sh.000001,875.81,-0.928714,46708500,563624448.0000,0.015261
1993-09-27,876.6100,884.3000,876.3900,sh.000001,880.98,0.590309,31215800,318674112.0000,0.010177
1993-09-28,886.1100,898.1500,883.9200,sh.000001,898.15,1.948971,55959100,546514624.0000,0.017908
1993-09-29,904.7600,909.8400,885.4600,sh.000001,886.12,-1.339423,48869400,462858176.0000,0.015639
1993-09-30,887.1300,896.5800,883.5500,sh.000001,890.27,0.468337,52482900,605073920.0000,0.016768
1993-10-04,895.6900,901.3700,891.3300,sh.000001,892.55,0.256099,56342800,607846528.0000,0.017980
1993-10-05,894.3700,896.0000,885.0400,sh.000001,885.86,-0.749538,35740200,363078016.0000,0.011405
1993-10-06,886.3300,891.1300,879.4200,sh.000001,885.04,-0.092566,43647800,593003136.0000,0.013928
1993-10-07,887.0000,934.4000,880.9900,sh.000001,887.62,0.291514,161861500,3399255040.0000,0.051652
1993-10-08,897.7200,898.9000,874.2800,sh.000001,874.76,-1.448817,119502800,2224781056.0000,0.037465
1993-10-11,872.9500,879.6800,866.9300,sh.000001,868.38,-0.729343,63513000,1026969792.0000,0.019823
1993-10-12,868.4800,875.6200,866.8500,sh.000001,871.42,0.350075,55400900,766727488.0000,0.017291
1993-10-13,874.3600,879.2900,854.7900,sh.000001,859.7,-1.344928,60754500,799373632.0000,0.018962
1993-10-14,858.3300,859.4800,848.5300,sh.000001,855.04,-0.542053,41746600,575074624.0000,0.013029
1993-10-15,855.6700,862.5400,854.9700,sh.000001,856.92,0.219873,26842600,366012576.0000,0.008378
1993-10-18,852.8200,852.8200,835.2500,sh.000001,835.25,-2.528822,55446500,538242368.0000,0.016390
1993-10-19,839.2000,846.3900,836.7700,sh.000001,839.6,0.520799,57658300,570494592.0000,0.017044
1993-10-20,843.5800,846.7800,837.9700,sh.000001,843.85,0.506193,69159100,768565440.0000,0.020444
1993-10-21,846.2500,846.4300,831.8700,sh.000001,832.25,-1.374649,74261100,1074852736.0000,0.021952
1993-10-22,827.7500,844.5000,818.8100,sh.000001,818.81,-1.614900,105635000,2003889280.0000,0.031226
1993-10-25,792.7800,797.4800,774.5400,sh.000001,784.97,-4.132830,81370700,1186694912.0000,0.023884
1993-10-26,789.2500,792.4300,781.1300,sh.000001,783.23,-0.221663,99552000,1845364224.0000,0.029220
1993-10-27,787.7900,789.4100,776.4100,sh.000001,778.38,-0.619228,90103100,1728830336.0000,0.026447
1993-10-28,779.6400,829.1000,778.2700,sh.000001,824.66,5.945678,116073400,1599118336.0000,0.032905
1993-10-29,834.5100,834.7900,809.8000,sh.000001,814.82,-1.193215,99924000,1379399424.0000,0.028182
1993-11-01,801.8600,823.2500,801.8600,sh.000001,816.71,0.231955,64697100,1008124928.0000,0.018240
1993-11-02,821.8500,824.4900,810.8100,sh.000001,812.67,-0.494672,54900300,836745984.0000,0.015478
1993-11-03,812.6300,814.7400,804.7300,sh.000001,805.71,-0.856431,57187400,728918272.0000,0.016123
1993-11-04,804.6600,806.6600,793.3200,sh.000001,804.26,-0.179967,50440200,697552896.0000,0.014221
1993-11-05,804.2600,816.4000,803.0300,sh.000001,814.39,1.259544,51853100,614876480.0000,0.014583
1993-11-08,833.2600,836.9900,819.0900,sh.000001,836.99,2.775080,81818400,1062075584.0000,0.021301
1993-11-09,840.8900,846.1500,834.7500,sh.000001,846.15,1.094402,67988000,823214848.0000,0.017700
1993-11-10,848.4500,856.7700,828.6600,sh.000001,833.17,-1.534012,116909000,2198480128.0000,0.030437
1993-11-11,836.5500,851.4400,836.5500,sh.000001,848.27,1.812360,111497200,2055609600.0000,0.029028
1993-11-12,858.2000,868.9100,858.2000,sh.000001,865.97,2.086594,98310800,1456374528.0000,0.025523
1993-11-15,875.8000,893.4200,875.8000,sh.000001,890.46,2.828048,135435800,1650500096.0000,0.034621
1993-11-16,890.9200,891.4300,876.6100,sh.000001,880.33,-1.137615,127861400,1532187392.0000,0.032685
1993-11-17,881.9300,894.9600,881.9300,sh.000001,887.65,0.831507,106297500,1191454976.0000,0.027173
1993-11-18,895.6900,903.2800,892.4100,sh.000001,903.07,1.737169,87749200,1064898048.0000,0.022431
1993-11-19,907.4100,924.6700,904.6000,sh.000001,924.67,2.391839,162073100,1951330048.0000,0.039654
1993-11-22,924.6700,954.3500,898.4900,sh.000001,949.77,2.714486,188434000,2476503808.0000,0.045473
1993-11-23,955.8200,971.4600,949.8200,sh.000001,957.95,0.861260,213569100,2876177152.0000,0.051539
1993-11-24,955.2400,963.6200,945.4300,sh.000001,953.23,-0.492722,189382200,2704579584.0000,0.045702
1993-11-25,959.9000,992.8900,959.9000,sh.000001,986.69,3.510173,235481700,3356403968.0000,0.056827
1993-11-26,986.6900,1011.7600,963.4600,sh.000001,965.39,-2.158731,191899200,2803763200.0000,0.046309
1993-11-29,968.4400,974.8500,956.3400,sh.000001,972.96,0.784140,138663600,1897047680.0000,0.033462
1993-11-30,984.5400,990.4000,979.0800,sh.000001,984.93,1.230263,160317600,2254273792.0000,0.038688
1993-12-01,993.6700,993.7400,971.4900,sh.000001,974.8,-1.028500,121788000,1800028032.0000,0.029390
1993-12-02,974.3500,980.9400,964.4300,sh.000001,972.8,-0.205170,77822800,1060103680.0000,0.018780
1993-12-03,975.6500,982.1000,970.1000,sh.000001,980.67,0.809004,80622800,1156016128.0000,0.019456
1993-12-06,986.1200,1004.0100,979.7200,sh.000001,995.72,1.534664,206296800,2847891456.0000,0.048042
1993-12-07,1006.7000,1022.3400,1006.7000,sh.000001,1022.34,2.673448,240283500,3824018688.0000,0.055956
1993-12-08,1044.8500,1044.8500,1004.0200,sh.000001,1009.67,-1.239318,222364300,3360829696.0000,0.051365
1993-12-09,1016.7800,1016.7800,969.9500,sh.000001,984.9,-2.453273,124642000,2004910080.0000,0.028791
1993-12-10,986.0200,994.4800,957.6500,sh.000001,978.57,-0.642707,128458300,1855793920.0000,0.029003
1993-12-13,982.3800,982.3800,947.8300,sh.000001,950.77,-2.840879,98669900,1274016256.0000,0.021970
1993-12-14,942.0100,953.6700,914.9500,sh.000001,925.2,-2.689400,92058400,1152829568.0000,0.020498
1993-12-15,926.0500,940.6100,903.8200,sh.000001,940.61,1.665583,98840700,1239677696.0000,0.021838
1993-12-16,941.4300,948.3600,908.0800,sh.000001,908.08,-3.458391,97996800,1384912896.0000,0.021652
1993-12-17,884.4700,913.3300,884.4700,sh.000001,901.7,-0.702582,90274400,1138956288.0000,0.019945
1993-12-20,823.7700,836.0400,750.4600,sh.000001,783.79,-13.076410,131958000,1526089472.0000,0.028915
1993-12-21,786.8200,840.3400,778.9300,sh.000001,840.34,7.214949,123916400,1368258688.0000,0.027153
1993-12-22,837.5400,852.6300,819.6800,sh.000001,821.19,-2.278842,206019600,2844880128.0000,0.045144
1993-12-23,820.5400,839.4100,820.5400,sh.000001,833.77,1.531925,103124700,1013048768.0000,0.022597
1993-12-24,841.6600,845.0700,828.8100,sh.000001,834.39,0.074360,91848000,949737088.0000,0.020126
1993-12-27,841.4900,843.9700,837.8300,sh.000001,839.9,0.660364,100494000,1156364544.0000,0.021927
1993-12-28,851.3800,854.6500,836.1700,sh.000001,839.57,-0.039292,143802500,1933943936.0000,0.030479
1993-12-29,839.5600,839.5600,820.0600,sh.000001,821.16,-2.192793,93701200,1155119616.0000,0.019860
1993-12-30,819.1400,835.2100,816.3600,sh.000001,826.23,0.617420,73974700,802905984.0000,0.015679
1993-12-31,829.1600,834.8600,825.4600,sh.000001,833.8,0.916211,69706300,687526720.0000,0.014539
1994-01-03,837.7000,840.6500,831.6600,sh.000001,833.9,0.011998,101005600,1040770816.0000,0.020017
1994-01-04,835.9700,836.9700,829.8900,sh.000001,832.69,-0.145104,65274300,685044160.0000,0.012936
1994-01-05,829.3000,847.0500,823.1000,sh.000001,846.98,1.716122,89412000,967102976.0000,0.017580
1994-01-06,850.7800,869.3300,850.7800,sh.000001,869.33,2.638792,184511600,1949735680.0000,0.032591
1994-01-07,875.1800,883.9900,873.0100,sh.000001,879.64,1.185970,168688400,1737614208.0000,0.029796
1994-01-10,891.9900,900.3000,889.7300,sh.000001,900.3,2.348685,187595100,1862659968.0000,0.033120
1994-01-11,903.5400,907.0900,884.0000,sh.000001,891.79,-0.945242,136850000,1566664192.0000,0.024161
1994-01-12,891.8300,900.2300,885.8800,sh.000001,888.04,-0.420503,127429900,1275418368.0000,0.022498
1994-01-13,889.0200,899.1400,888.8000,sh.000001,897.46,1.060768,80792000,1360388992.0000,0.014264
1994-01-14,900.1300,900.9900,842.6200,sh.000001,849.23,-5.374060,242925400,2485634560.0000,0.041840
1994-01-17,861.3400,868.8800,856.5000,sh.000001,859.28,1.183431,108350000,1018437184.0000,0.018562
1994-01-18,859.3000,859.3000,826.0100,sh.000001,835.06,-2.818642,95269400,1120853376.0000,0.016114
1994-01-19,835.0800,835.0800,794.1700,sh.000001,807.5,-3.300361,96166000,877192960.0000,0.016265
1994-01-20,791.0000,804.2500,777.8300,sh.000001,802.61,-0.605575,89765000,778183296.0000,0.015183
1994-01-21,800.5500,815.7500,794.9700,sh.000001,812.88,1.279578,83184300,649490880.0000,0.014070
1994-01-24,830.1600,839.2000,824.4200,sh.000001,839.2,3.237871,125290700,864688640.0000,0.021084
1994-01-25,838.0600,842.0400,815.2300,sh.000001,815.89,-2.777645,139728600,827019840.0000,0.023514
1994-01-26,828.3400,828.4000,810.3200,sh.000001,812.41,-0.426533,85449200,658691200.0000,0.014380
1994-01-27,813.5400,819.7900,813.5400,sh.000001,818.6,0.761931,38743700,306905600.0000,0.006520
1994-01-28,818.3200,818.3400,795.0700,sh.000001,799.26,-2.362566,96816300,889295744.0000,0.015833
1994-01-31,781.5400,781.7400,760.7800,sh.000001,770.25,-3.629608,81296000,675073536.0000,0.012865
1994-02-01,770.2500,770.2800,750.6100,sh.000001,755.15,-1.960399,49170200,405089888.0000,0.007781
1994-02-02,753.1000,772.2000,753.1000,sh.000001,772.2,2.257828,58287900,458798592.0000,0.009224
1994-02-03,775.2000,792.5200,775.2000,sh.000001,780.17,1.032112,106685200,906536960.0000,0.016882
1994-02-04,784.0600,797.8800,782.3400,sh.000001,797.86,2.267455,141953700,1468387200.0000,0.022169
1994-02-14,813.9500,818.5700,779.0900,sh.000001,779.91,-2.249770,114907800,1188247424.0000,0.017854
1994-02-15,775.8500,777.4200,761.6400,sh.000001,772.76,-0.916768,64344100,582717568.0000,0.009998
1994-02-16,775.1400,779.2500,773.1300,sh.000001,776.1,0.432213,53894500,425472672.0000,0.008374
1994-02-17,773.6700,774.4800,763.8100,sh.000001,768.57,-0.970232,51481800,327914432.0000,0.007999
1994-02-18,768.1300,771.8000,771.8000,sh.000001,769.18,0.079366,49271200,360086464.0000,0.007656
1994-02-21,769.9400,769.9400,752.6200,sh.000001,754.41,-1.920229,44985500,374333312.0000,0.006971
1994-02-22,751.6800,772.8200,749.7400,sh.000001,768.17,1.823943,64710300,646343232.0000,0.010028
1994-02-23,768.5200,769.9600,757.2400,sh.000001,759.71,-1.101314,40209600,386183520.0000,0.006231
1994-02-24,761.4100,761.4100,749.6300,sh.000001,758.84,-0.114517,147241700,1571171072.0000,0.022210
1994-02-25,767.5700,787.6700,765.4500,sh.000001,787.42,3.766269,234751600,2715415552.0000,0.035410
1994-02-28,785.8200,795.2000,770.9800,sh.000001,770.98,-2.087831,285003300,3629448192.0000,0.042983
1994-03-01,771.5200,775.6800,756.6300,sh.000001,757.29,-1.775662,122736700,1410783232.0000,0.018510
1994-03-02,755.5300,760.4400,740.6300,sh.000001,742.06,-2.011116,129117800,1430258688.0000,0.019473
1994-03-03,739.3900,745.7100,727.9900,sh.000001,734.45,-1.025522,100225800,1109703424.0000,0.015116
1994-03-04,729.1400,735.9700,724.3300,sh.000001,726.3,-1.109677,113528400,1234562816.0000,0.017122
1994-03-07,718.3500,718.7900,714.0500,sh.000001,718.4,-1.087700,30782400,331715040.0000,0.004631
1994-03-08,721.6500,728.7600,705.6500,sh.000001,711.27,-0.992484,171244800,1932770176.0000,0.025762
1994-03-09,715.8700,722.0400,710.0000,sh.000001,716.11,0.680468,269506500,3331625216.0000,0.040544
1994-03-10,717.7200,741.4400,694.0300,sh.000001,698.89,-2.404655,294027900,3936808960.0000,0.044233
1994-03-11,700.3200,717.9500,694.3200,sh.000001,717.38,2.645622,316906900,4156408064.0000,0.046776
1994-03-14,774.7700,788.4200,751.2000,sh.000001,788.42,9.902699,482718100,5299553792.0000,0.070254
1994-03-15,800.7600,800.9400,766.6000,sh.000001,772.76,-1.986248,468774500,4254813440.0000,0.067439
1994-03-16,767.6600,793.8700,766.6500,sh.000001,793.87,2.731765,369946300,4245800960.0000,0.053154
1994-03-17,805.4100,807.5200,772.0900,sh.000001,776.04,-2.245962,345537200,3467823104.0000,0.049647
1994-03-18,777.0500,781.1800,753.0600,sh.000001,765.22,-1.394259,256618400,2802938368.0000,0.036871
1994-03-21,755.8600,757.5500,731.0500,sh.000001,731.62,-4.390891,167903600,1783115776.0000,0.024045
1994-03-22,726.1600,739.3200,724.3800,sh.000001,739.31,1.051092,130998800,1344599424.0000,0.018760
1994-03-23,739.3800,740.3800,723.8900,sh.000001,725.21,-1.907180,198650700,1787238528.0000,0.028442
1994-03-24,725.2000,735.4900,719.8200,sh.000001,724.3,-0.125486,282521600,3657028096.0000,0.040095
1994-03-25,732.6100,737.1600,714.5900,sh.000001,719.05,-0.724838,231490400,2703841280.0000,0.032852
1994-03-28,702.4200,709.1900,696.5200,sh.000001,702.23,-2.339199,198621700,1924085888.0000,0.028188
1994-03-29,706.3700,711.4800,700.5200,sh.000001,706.91,0.666447,220198000,2217041152.0000,0.031250
1994-03-30,710.3500,714.1000,703.9900,sh.000001,706.34,-0.080625,202356800,1814448256.0000,0.028516
1994-03-31,709.9100,713.6000,701.4600,sh.000001,704.46,-0.266161,249675200,2067036544.0000,0.035184
